cik,cusip6,cusip8
1685040.0,10922N,10922N10
1507385.0,92339V,92339V30
1754301.0,35137L,35137L20
1540947.0,26885B,26885B10
1130310.0,15189T,15189T10
1720446.0,44331K,44331K10
1764046.0,G21810,G2181010
1597033.0,297119,29711903
1637736.0,284849,28484920
1013131.0,204448,20444810
1090727.0,911312,91131210
1711269.0,30034W,30034W10
1034054.0,100733,10073364
1100663.0,823679,823679
1711279.0,501147,50114710
874238.0,859241,85924110
30697.0,184886,18488622
1316517.0,483709,48370910
1761055.0,09290c,09290c20
1299939.0,05971J,05971J10
706129.0,123120,123120
1086222.0,142585,14258519
22356.0,200525,20052510
1045450.0,26884U,26884U10
1101239.0,29444U,29444U70
25743.0,214192,21419273
1690511.0,135086,13508610
1284812.0,19247A,19247A10
866368.0,69360J,69360J10
875320.0,242688,24268895
1682852.0,204767,20476714
914208.0,46138G,46138G67
749098.0,559222,55922240
1378992.0,08579W,08579W10
891103.0,155582,15558294
1603923.0,G48833,G4883311
1627475.0,91688F,91688F10
1543151.0,90353T,90353T10
1575515.0,103749,10374989
1227862.0,95766A,95766A10
1508478.0,G0457F,G0457F10
6201.0,02376R,02376R10
1753217.0,67079F,67079F10
40704.0,370334,37033410
737468.0,940610,94061010
1492691.0,499049,49904910
1593538.0,63938C,63938C10
78128.0,29670G,29670G10
64040.0,178748,17874864
1388658.0,450056,45005610
1442145.0,131445,13144586
1657788.0,49435R,49435R10
1140536.0,G96629,G9662910
1551182.0,G29183,G2918310
1481582.0,783754,78375410
1633931.0,89055F,89055F10
765880.0,42250P,42250P10
929940.0,999999,999999
63908.0,580135,58013510
1627854.0,05588N,05588N10
1176334.0,573331,57333110
1691433.0,09258P,09258P10
1427437.0,29365T,29365T30
1269238.0,89677Q,89677Q10
766011.0,674354,674354
1013934.0,86272C,86272C10
1639300.0,681116,68111610
1424212.0,33737P,33737P50
1382101.0,869367,86936710
886136.0,786598,78659830
886986.0,268045,26804585
1439199.0,22945C,22945C10
1576427.0,226718,22671810
1807707.0,823728,823728
1222922.0,27828H,27828H10
1424212.0,33739P,33739P60
92230.0,892941,89294163
874977.0,855707,85570710
1510295.0,56585A,56585A10
1177609.0,33829M,33829M10
1692412.0,N70544,N7054410
885590.0,071734,07173410
1475922.0,74164M,74164M10
1692115.0,844895,84489510
1021860.0,123120,123120
923571.0,90338N,90338N20
1449488.0,12637A,12637A10
1789832.0,428103,42810310
1792044.0,895264,89526414
1341766.0,155118,155118
1591698.0,70438V,70438V10
1585689.0,43300A,43300A20
1209466.0,46137V,46137V50
1610950.0,87166B,87166B10
1468748.0,50015M,50015M10
1092662.0,163572,16357220
92122.0,842587,84258710
1521332.0,226953,22695310
731766.0,715928,71592885
4127.0,152902,15290274
811808.0,665412,665412
1115055.0,72346Q,72346Q10
1647088.0,971378,97137810
857005.0,69370C,69370C10
1493225.0,123120,123120
832988.0,216465,21646516
1136893.0,31620M,31620M10
1799208.0,169100,16910062
1761055.0,09290c,09290c30
1418091.0,530863,53086357
49938.0,123120,123120
1552033.0,150541,15054114
1036262.0,517678,517678
1524472.0,98419M,98419M10
1012100.0,101815,10181553
1492165.0,740367,74036740
914208.0,46138G,46138G66
310158.0,196213,19621380
727273.0,127537,12753720
1757073.0,117377,11737716
1323885.0,04963C,04963C20
1811764.0,88339T,88339T10
1177648.0,29251M,29251M10
1713683.0,98980G,98980G10
1748907.0,68570P,68570P10
1592000.0,29336T,29336T10
1652044.0,196135,19613556
1745317.0,92259F,92259F10
1688476.0,65290C,65290C10
1483994.0,44332N,44332N10
1639691.0,G5509L,G5509L10
1783183.0,71722W,71722W10
1571283.0,76169C,76169C40
912147.0,780915,78091510
1113256.0,59001K,59001K10
1547580.0,92647N,92647N88
1224608.0,155725,15572529
721371.0,14149Y,14149Y10
1679688.0,472896,47289637
1100663.0,46435U,46435U
1425450.0,999648,999648
25475.0,224633,22463320
753308.0,65339F,65339F10
27419.0,371346,37134621
1383496.0,33737M,33737M40
891024.0,123120,123120
1181187.0,092479,09247910
1592058.0,702149,70214910
39911.0,364760,36476010
92230.0,89832Q,89832Q10
1791863.0,11284V,11284V10
1108524.0,654159,65415954
1650729.0,82982L,82982L10
96869.0,879080,87908010
1381531.0,257559,25755920
1113169.0,179715,17971561
1179929.0,60855R,60855R10
36377.0,32051X,32051X10
1519401.0,946039,946039
1811210.0,171439,17143920
72633.0,659310,65931010
1323468.0,37946R,37946R10
1499620.0,874080,87408010
1631569.0,20369C,20369C10
1510593.0,98419E,98419E10
1384101.0,92337F,92337F10
1745916.0,70932M,70932M10
1632790.0,29272w,29272w10
887919.0,781376,781376
1132105.0,84920Y,84920Y10
1658566.0,15136A,15136A10
78128.0,244355,24435519
1067983.0,084670,08467070
1411494.0,03768E,03768E10
1530249.0,217547,217547
1590714.0,121986,12198641
1447669.0,103776,10377674
1060736.0,81181C,81181C10
96223.0,47233W,47233W10
1100663.0,46431w,46431w65
1126328.0,74251V,74251V10
1355096.0,74915M,74915M10
202058.0,502431,50243110
1761055.0,110000,110000
1009829.0,47012E,47012E40
808461.0,36164V,36164V30
1496671.0,M44444,M4444444
1285785.0,61945C,61945C10
29905.0,260003,26000310
1756262.0,89377M,89377M10
1602658.0,593394,593394
86312.0,203222,20322232
1571996.0,155755,15575594
1100663.0,407394,407394
1722387.0,45826T,45826T30
922864.0,03748R,03748R75
87347.0,806857,80685710
1758488.0,P73684,P7368411
1535379.0,165253,16525347
313838.0,802521,80252169
764038.0,840441,84044110
1308606.0,84860W,84860W30
813828.0,465129,46512963
839923.0,233316,23331632
732717.0,00206R,00206R10
1130310.0,457497,45749772
1001250.0,215614,215614
1370053.0,032724,03272410
1571996.0,24703L,24703L20
1687081.0,33740K,33740K10
1232524.0,G50871,G5087110
1781335.0,322252,32225210
1332551.0,30068N,30068N10
812074.0,67098H,67098H10
783325.0,260504,26050429
1590714.0,28618M,28618M10
1045450.0,26884U,26884U30
715957.0,25746U,25746U10
1501134.0,46185L,46185L10
18349.0,87161C,87161C50
1608390.0,N01045,N0104510
842023.0,09073M,09073M10
8565.0,105197,10519777
842633.0,896215,89621520
1722964.0,984241,98424110
1566044.0,119887,11988767
1070412.0,12653C,12653C10
109177.0,84790A,84790A10
1810806.0,91332U,91332U10
1465128.0,185373,18537320
1527166.0,123120,123120
16160.0,128030,12803020
1530721.0,210441,21044163
1646972.0,013091,01309110
1665918.0,S91200,S9120081
1687229.0,46187W,46187W10
1341439.0,68389X,68389X10
1425205.0,462260,46226010
1800.0,002824,00282410
1123360.0,187966,18796639
800240.0,88337F,88337F10
28917.0,123120,123120
1745041.0,449253,44925310
1810523.0,33741Q,33741Q10
1492426.0,G46188,G4618810
315293.0,G0403H,G0403H10
11544.0,844231,84423102
1018963.0,198310,19831058
1157601.0,558868,55886810
1820877.0,03750L,03750L10
1409493.0,16934Q,16934Q20
102752.0,918284,91828410
1400891.0,45174J,45174J50
1590895.0,12769G,12769G10
99302.0,893529,89352910
1640147.0,833445,83344510
845982.0,784080,78408020
1286043.0,49803T,49803T30
7039.0,894648,89464810
38777.0,354613,35461310
785161.0,29261A,29261A10
1403431.0,42726M,42726M10
1507079.0,339750,33975010
1784797.0,123306,12330670
1315255.0,362393,36239310
1367920.0,206022,20602210
1321655.0,69608A,69608A10
1029142.0,M44444,M4444444
1055726.0,45773H,45773H20
1206264.0,161926,16192648
1326089.0,86725N,86725N10
1598646.0,M44444,M4444444
1781335.0,68902V,68902V10
108985.0,987184,98718410
1409375.0,686275,68627510
1659166.0,277649,27764923
1468666.0,722532,722532
1792580.0,69047Q,69047Q10
1100663.0,46436e,46436e69
1772016.0,079823,07982310
1692819.0,285791,28579182
1360214.0,415858,41585810
6201.0,314807,31480784
1263043.0,290285,29028502
1682852.0,215103,215103
1538263.0,123120,123120
1441683.0,03782L,03782L10
1323404.0,420650,42065022
1819113.0,750000,750000
1606440.0,873114,873114
1579684.0,199194,19919499
1045609.0,74340W,74340W10
101829.0,996756,99675695
1619762.0,114801,11480172
1357615.0,164823,16482379
886163.0,53220K,53220K50
1609804.0,L72967,L7296710
1535527.0,22788C,22788C10
55135.0,844809,84480932
823768.0,305632,30563244
1601712.0,413256,41325613
701985.0,L871E1,L871E1
1005284.0,999999,999999
1688568.0,23355L,23355L10
1708055.0,762544,76254410
894315.0,82981J,82981J10
948708.0,832154,83215420
1505732.0,418322,418322
1441693.0,999999,999999
1035002.0,342852,34285278
1799208.0,216561,216561
1640147.0,487821,48782193
1725057.0,15677J,15677J10
1773427.0,698112,698112
1027838.0,999999,999999
1674101.0,92537N,92537N10
1556593.0,64828T,64828T20
1304492.0,03676C,03676C10
935419.0,578760,578760
882184.0,359608,35960817
720005.0,754730,75473010
76334.0,S70109,S7010941
816761.0,88076w,88076w10
1564618.0,45384B,45384B10
1597264.0,09627Y,09627Y10
1751788.0,260557,26055710
1463101.0,150102,15010272
1822929.0,925000,925000
67625.0,609720,60972010
1733294.0,37148K,37148K10
1038773.0,864047,864047
1331875.0,163071,16307141
1712184.0,121540,12154081
1127537.0,745848,74584810
1020569.0,46284V,46284V10
79879.0,693506,69350610
1001290.0,G2519Y,G2519Y10
320340.0,474379,474379
719245.0,214139,21413980
1414475.0,958254,95825410
1726445.0,81578P,81578P10
1451505.0,434062,43406217
1705259.0,124691,12469120
766704.0,95040Q,95040Q10
1331875.0,31620R,31620R30
716133.0,171871,17187140
1634379.0,59101E,59101E10
356171.0,896095,89609510
1160958.0,45772F,45772F10
94845.0,52736R,52736R10
763907.0,391348,391348
1513761.0,G66721,G6672110
1466085.0,45378A,45378A10
1070154.0,160369,16036924
818033.0,427746,42774610
1483510.0,30219E,30219E10
883237.0,92828Q,92828Q10
893847.0,420476,42047610
1512762.0,19249H,19249H10
1762322.0,202013,202013
1373715.0,160903,16090360
1095651.0,132730,13273083
1000184.0,703216,70321649
1323648.0,203612,20361210
806968.0,911867,91186773
1808997.0,977600,977600
34088.0,283311,28331123
60519.0,66405S,66405S10
1580864.0,92918V,92918V10
1094972.0,730019,73001962
1172494.0,610190,61019095
1064642.0,131820,13182047
1046050.0,887098,88709810
1612042.0,04351P,04351P10
1626450.0,7784af,7784af58
72444.0,92243A,92243A20
1755672.0,22052L,22052L10
752714.0,580589,58058910
1325879.0,053588,05358830
1640147.0,9563be,9563be16
1792580.0,203341,20334118
1467623.0,158658,15865882
1671502.0,15116C,15116C20
36270.0,55261F,55261F10
70145.0,636180,63618010
764195.0,91822J,91822J10
1098972.0,00847G,00847G70
1681459.0,240968,24096858
1590877.0,75901B,75901B10
1821323.0,57749d,57749d
1613103.0,G5960L,G5960L10
1821586.0,750153,750153
1657312.0,925050,92505010
1756607.0,152592,15259238
1113256.0,109513,10951327
1627272.0,128137,12813746
1407298.0,34407D,34407D10
1627014.0,09215C,09215C10
1475115.0,29975E,29975E10
1022837.0,844657,84465707
1507385.0,179780,17978049
1136869.0,193956,19395694
1183765.0,608550,60855010
1639825.0,70614W,70614W10
1636651.0,690469,69046910
1175454.0,76393c,76393c44
1384905.0,202012,20201231
1121404.0,938515,93851532
1504545.0,10537L,10537L10
1320414.0,81619Q,81619Q10
1351288.0,36197T,36197T10
937556.0,T534SP,T534SP
1109138.0,M44444,M4444444
1191255.0,169426,16942610
896159.0,H1467J,H1467J10
928340.0,764514,764514
1288469.0,57776J,57776J10
1037976.0,123120,123120
1517228.0,215817,215817
1137789.0,163911,16391124
887028.0,232719,23271914
1707753.0,145061,14506104
1506293.0,995292,99529254
1456772.0,67623C,67623C10
1393311.0,74460D,74460D10
1070081.0,69366J,69366J20
1092796.0,831754,83175410
48039.0,436106,43610610
1288847.0,338307,33830710
1556336.0,33739B,33739B10
753308.0,158629,15862903
906553.0,103304,10330410
1453687.0,816212,81621210
1587732.0,68235P,68235P10
1060736.0,125200,12520079
1571123.0,808625,80862510
1599901.0,8626f1,8626f1
1102934.0,12571T,12571T10
945394.0,81761L,81761L10
1053092.0,133907,13390710
1474432.0,716856,716856
1463972.0,92921W,92921W30
1640147.0,928088,92808871
1395942.0,215817,215817
944314.0,53223X,53223X10
1275187.0,03475V,03475V10
1280600.0,00434H,00434H10
1326732.0,98401F,98401F10
1689796.0,46590V,46590V10
1559720.0,009066,00906610
1447599.0,194408,19440856
1722482.0,379782,37978231
1614744.0,74638P,74638P10
1303942.0,123120,123120
743238.0,825698,82569810
944809.0,68375N,68375N10
1095315.0,717098,71709820
863064.0,107935,10793559
865752.0,61174X,61174X10
1576942.0,860897,86089710
1032033.0,315042,31504267
1476150.0,88146M,88146M10
1377757.0,36352H,36352H10
1267565.0,19459J,19459J10
930667.0,117240,11724064
1720893.0,09075P,09075P10
1078271.0,30226d,30226d10
277135.0,S38480,S3848021
1490906.0,123120,123120
860730.0,40412C,40412C10
1351636.0,M44444,M4444444
1213037.0,14147L,14147L10
1318885.0,Y2066G,Y2066G10
1509223.0,759892,75989230
16732.0,134429,13442910
1677250.0,98980A,98980A10
1306965.0,284692,28469296
831259.0,121742,12174257
1002638.0,170979,17097959
1395064.0,995489,99548936
1474098.0,191713,19171337
898173.0,67103H,67103H10
1368622.0,008073,00807310
1100663.0,464288,46428863
1209028.0,041356,04135620
1463258.0,75972A,75972A30
1064642.0,142559,14255944
944695.0,410867,41086710
1281895.0,77313F,77313F10
1025378.0,137179,13717916
1757898.0,G8473T,G8473T10
803164.0,170386,17038610
779991.0,278265,27826510
887359.0,999999,999999
884713.0,110440,11044035
1281761.0,854472,85447278
203596.0,950810,95081010
313616.0,235851,23585110
886128.0,211931,21193130
1035092.0,825107,82510710
1024795.0,42328H,42328H10
919012.0,166944,16694487
1579241.0,G0176J,G0176J10
1070296.0,173578,173578
1061983.0,23282W,23282W60
1121702.0,98585K,98585K86
1475365.0,233932,23393294
916907.0,843380,84338010
1524741.0,90346E,90346E10
1589526.0,095306,09530610
1070412.0,259861,25986110
1592000.0,29336T,29336T
1730168.0,270110,27011041
1496048.0,11282X,11282X10
40888.0,007800,00780010
1492422.0,03753U,03753U10
1291334.0,337318,33731810
1413329.0,718172,71817210
1704711.0,361008,36100810
1100663.0,464287,46428765
1783180.0,674173,67417311
1810546.0,123120,123120
818686.0,M8769Q,M8769Q10
217410.0,217432,21743241
36506.0,554571,55457110
1405495.0,45867G,45867G10
72127.0,190482,19048200
1034054.0,78410G,78410G10
1692819.0,92840M,92840M10
3453.0,57686G,57686G10
1653653.0,75700L,75700L10
922621.0,29530P,29530P10
1100663.0,504492,504492
1157647.0,958892,95889210
1324948.0,75524B,75524B10
912603.0,806882,80688210
1314102.0,30233G,30233G20
1050915.0,113520,11352089
1535527.0,111771,11177166
1005409.0,123120,123120
1178253.0,M44444,M4444444
14693.0,115637,11563720
1792044.0,92556V,92556V10
86312.0,89417E,89417E10
1515673.0,M44444,M4444444
1652044.0,02079K,02079K10
1348911.0,483497,48349710
34563.0,307675,30767510
842183.0,74971D,74971D10
1513761.0,175507,17550709
1500866.0,N47279,N4727910
1000228.0,S80640,S8064071
1746618.0,76156B,76156B10
1768012.0,51476X,51476X20
1674101.0,221966,22196681
908732.0,178633,17863320
1466258.0,179330,17933014
1091667.0,16119P,16119P10
1059386.0,46131H,46131H10
1575965.0,36467J,36467J10
1466258.0,G8994E,G8994E10
1356570.0,999999,999999
788329.0,479167,47916710
1141391.0,675557,67555798
1061894.0,101215,10121561
763744.0,50189K,50189K10
1518832.0,337697,33769769
1679363.0,220517,22051741
921557.0,760281,76028120
1351636.0,580760,580760
1651625.0,7644ce,7644ce78
1759509.0,55087P,55087P10
1378239.0,400501,40050110
813828.0,92556H,92556H10
1255474.0,333333,333333
1455863.0,03064D,03064D10
820318.0,902104,90210410
1799208.0,326864,32686493
1037016.0,808080,808080
740260.0,368938,36893877
831641.0,88162F,88162F10
1810546.0,114660,11466094
1031308.0,210175,210175
1315399.0,700885,70088510
1679688.0,19626G,19626G10
732712.0,298750,29875051
1050825.0,596849,59684948
1733998.0,66765N,66765N10
1616707.0,60226e,60226e96
1434868.0,29664W,29664W10
1590560.0,M44444,M4444444
1077771.0,904214,90421410
5513.0,161674,16167499
1318605.0,500803,50080396
1557142.0,48283N,48283N10
1514991.0,00164V,00164V10
1705682.0,G9329Z,G9329Z10
1050140.0,249906,24990610
18349.0,131751,13175187
1354327.0,69336V,69336V10
1419600.0,33938J,33938J10
1040896.0,908909,908909
1037676.0,217005,217005
1664710.0,492327,49232710
101829.0,75513E,75513E10
1478069.0,212326,21232630
1403161.0,127158,12715823
1590895.0,28470R,28470R10
1260729.0,36242H,36242H10
1361113.0,922280,92228010
1111928.0,0361fb,0361fb
66570.0,553498,55349810
914208.0,46138G,46138G69
1606498.0,05350V,05350V10
1555280.0,407209,40720915
1439404.0,559370,55937040
932787.0,607201,60720144
20212.0,171484,17148410
1477641.0,292522,29252260
914156.0,902673,90267310
846617.0,108035,10803510
909494.0,898697,89869720
317540.0,191098,19109810
320335.0,37959E,37959E10
1369568.0,14888U,14888U10
10254.0,27032D,27032D30
1653087.0,014442,01444210
1668673.0,999999,999999
882796.0,09058V,09058V10
1034760.0,967590,96759020
1560327.0,753422,75342210
1119639.0,324427,32442773
1633917.0,823628,82362813
1786909.0,195817,19581726
93676.0,855668,85566810
1556739.0,886029,88602920
1243429.0,571712,57171259
1693577.0,377579,377579
1751783.0,123120,123120
1808220.0,38046W,38046W10
39899.0,87901J,87901J10
1492298.0,78573L,78573L10
1160308.0,805111,80511110
1331520.0,436893,43689320
93751.0,S85747,S8574771
1585521.0,7665bc,7665bc80
1222840.0,76131V,76131V20
1320350.0,620685,620685
1664106.0,54142F,54142F10
1370450.0,764648,764648
1075531.0,09857L,09857L10
1031316.0,35471R,35471R10
1506293.0,277660,27766081
105319.0,98262P,98262P10
84839.0,775711,77571110
1530249.0,123120,123120
1040896.0,926592,926592
1137774.0,744320,74432010
1499781.0,B97676,B9767635
1109357.0,30161N,30161N10
33213.0,247132,24713221
1513789.0,33738C,33738C10
1722010.0,845375,845375
19612.0,872307,87230710
711772.0,132152,13215210
1286225.0,2021wi,2021wi
1508475.0,90138A,90138A10
884269.0,020772,02077210
1746109.0,454134,454134
761648.0,150602,15060260
1607678.0,92686J,92686J10
1043337.0,86183P,86183P10
1090009.0,842873,84287310
1217234.0,999999,999999
842518.0,287070,287070
1691303.0,93627C,93627C10
1622194.0,27616P,27616P10
1627857.0,106985,10698586
1360604.0,42225P,42225P50
1472787.0,31847R,31847R10
794170.0,022021,022021
1564406.0,67181A,67181A10
1585855.0,36249W,36249W10
1614184.0,12739A,12739A10
1610418.0,12654A,12654A10
1762303.0,05380C,05380C10
1375365.0,92807d,92807d41
879764.0,155333,15533394
1569994.0,123120,123120
1821586.0,G4444C,G4444C10
1590560.0,N90064,N9006410
1734342.0,023576,02357610
1390162.0,442496,44249610
1100663.0,464287,46428756
1350593.0,624758,62475810
1270073.0,45845P,45845P10
1322505.0,M44444,M4444444
1818874.0,G8252P,G8252P10
1486298.0,09256U,09256U10
1649904.0,M11111,M1111111
1767837.0,682677,682677
1100663.0,422000,422000
1820630.0,G04561,G0456110
1163165.0,863045,86304558
1604778.0,123120,123120
1730984.0,646318,646318
1378872.0,46138E,46138E35
1707925.0,G5494J,G5494J10
1369290.0,62857J,62857J20
736744.0,893662,89366210
1124804.0,01988p,01988p10
1167379.0,H01301,H0130112
1525287.0,849343,84934310
1503123.0,233051,23305170
1781755.0,05589G,05589G10
1605607.0,123362,12336225
1465740.0,270294,27029406
1398659.0,215817,215817
1232860.0,09253X,09253X10
1519505.0,600379,60037910
1494582.0,101044,10104410
895456.0,774515,77451510
1334978.0,18453H,18453H10
908311.0,125525,12552558
1414040.0,00162Q,00162Q53
1329377.0,33733A,33733A20
1100663.0,409114,409114
1414040.0,00162Q,00162Q52
1574565.0,999999,999999
1385157.0,H84989,H8498910
818479.0,24906P,24906P10
1583001.0,32010E,32010E10
1674910.0,155716,15571692
1679049.0,Y41053,Y4105310
1293613.0,486606,48660610
